,1960/ENE,1960/FEB,1960/MAR,1960/ABR,1960/MAY,1960/JUN,1960/JUL,1960/AGO,1960/SEP,1960/OCT,1960/NOV,1960/DIC,1961/ENE,1961/FEB,1961/MAR,1961/ABR,1961/MAY,1961/JUN,1961/JUL,1961/AGO,1961/SEP,1961/OCT,1961/NOV,1961/DIC,1962/ENE,1962/FEB,1962/MAR,1962/ABR,1962/MAY,1962/JUN,1962/JUL,1962/AGO,1962/SEP,1962/OCT,1962/NOV,1962/DIC,1963/ENE,1963/FEB,1963/MAR,1963/ABR,1963/MAY,1963/JUN,1963/JUL,1963/AGO,1963/SEP,1963/OCT,1963/NOV,1963/DIC,1964/ENE,1964/FEB,1964/MAR,1964/ABR,1964/MAY,1964/JUN,1964/JUL,1964/AGO,1964/SEP,1964/OCT,1964/NOV,1964/DIC,1965/ENE,1965/FEB,1965/MAR,1965/ABR,1965/MAY,1965/JUN,1965/JUL,1965/AGO,1965/SEP,1965/OCT,1965/NOV,1965/DIC,1966/ENE,1966/FEB,1966/MAR,1966/ABR,1966/MAY,1966/JUN,1966/JUL,1966/AGO,1966/SEP,1966/OCT,1966/NOV,1966/DIC,1967/ENE,1967/FEB,1967/MAR,1967/ABR,1967/MAY,1967/JUN,1967/JUL,1967/AGO,1967/SEP,1967/OCT,1967/NOV,1967/DIC,1968/ENE,1968/FEB,1968/MAR,1968/ABR,1968/MAY,1968/JUN,1968/JUL,1968/AGO,1968/SEP,1968/OCT,1968/NOV,1968/DIC,1969/ENE,1969/FEB,1969/MAR,1969/ABR,1969/MAY,1969/JUN,1969/JUL,1969/AGO,1969/SEP,1969/OCT,1969/NOV,1969/DIC,1970/ENE,1970/FEB,1970/MAR,1970/ABR,1970/MAY,1970/JUN,1970/JUL,1970/AGO,1970/SEP,1970/OCT,1970/NOV,1970/DIC,1971/ENE,1971/FEB,1971/MAR,1971/ABR,1971/MAY,1971/JUN,1971/JUL,1971/AGO,1971/SEP,1971/OCT,1971/NOV,1971/DIC,1972/ENE,1972/FEB,1972/MAR,1972/ABR,1972/MAY,1972/JUN,1972/JUL,1972/AGO,1972/SEP,1972/OCT,1972/NOV,1972/DIC,1973/ENE,1973/FEB,1973/MAR,1973/ABR,1973/MAY,1973/JUN,1973/JUL,1973/AGO,1973/SEP,1973/OCT,1973/NOV,1973/DIC,1974/ENE,1974/FEB,1974/MAR,1974/ABR,1974/MAY,1974/JUN,1974/JUL,1974/AGO,1974/SEP,1974/OCT,1974/NOV,1974/DIC,1975/ENE,1975/FEB,1975/MAR,1975/ABR,1975/MAY,1975/JUN,1975/JUL,1975/AGO,1975/SEP,1975/OCT,1975/NOV,1975/DIC,1976/ENE,1976/FEB,1976/MAR,1976/ABR,1976/MAY,1976/JUN,1976/JUL,1976/AGO,1976/SEP,1976/OCT,1976/NOV,1976/DIC,1977/ENE,1977/FEB,1977/MAR,1977/ABR,1977/MAY,1977/JUN,1977/JUL,1977/AGO,1977/SEP,1977/OCT,1977/NOV,1977/DIC,1978/ENE,1978/FEB,1978/MAR,1978/ABR,1978/MAY,1978/JUN,1978/JUL,1978/AGO,1978/SEP,1978/OCT,1978/NOV,1978/DIC,1979/ENE,1979/FEB,1979/MAR,1979/ABR,1979/MAY,1979/JUN,1979/JUL,1979/AGO,1979/SEP,1979/OCT,1979/NOV,1979/DIC,1980/ENE,1980/FEB,1980/MAR,1980/ABR,1980/MAY,1980/JUN,1980/JUL,1980/AGO,1980/SEP,1980/OCT,1980/NOV,1980/DIC,1981/ENE,1981/FEB,1981/MAR,1981/ABR,1981/MAY,1981/JUN,1981/JUL,1981/AGO,1981/SEP,1981/OCT,1981/NOV,1981/DIC,1982/ENE,1982/FEB,1982/MAR,1982/ABR,1982/MAY,1982/JUN,1982/JUL,1982/AGO,1982/SEP,1982/OCT,1982/NOV,1982/DIC,1983/ENE,1983/FEB,1983/MAR,1983/ABR,1983/MAY,1983/JUN,1983/JUL,1983/AGO,1983/SEP,1983/OCT,1983/NOV,1983/DIC,1984/ENE,1984/FEB,1984/MAR,1984/ABR,1984/MAY,1984/JUN,1984/JUL,1984/AGO,1984/SEP,1984/OCT,1984/NOV,1984/DIC,1985/ENE,1985/FEB,1985/MAR,1985/ABR,1985/MAY,1985/JUN,1985/JUL,1985/AGO,1985/SEP,1985/OCT,1985/NOV,1985/DIC,1986/ENE,1986/FEB,1986/MAR,1986/ABR,1986/MAY,1986/JUN,1986/JUL,1986/AGO,1986/SEP,1986/OCT,1986/NOV,1986/DIC,1987/ENE,1987/FEB,1987/MAR,1987/ABR,1987/MAY,1987/JUN,1987/JUL,1987/AGO,1987/SEP,1987/OCT,1987/NOV,1987/DIC,1988/ENE,1988/FEB,1988/MAR,1988/ABR,1988/MAY,1988/JUN,1988/JUL,1988/AGO,1988/SEP,1988/OCT,1988/NOV,1988/DIC,1989/ENE,1989/FEB,1989/MAR,1989/ABR,1989/MAY,1989/JUN,1989/JUL,1989/AGO,1989/SEP,1989/OCT,1989/NOV,1989/DIC,1990/ENE,1990/FEB,1990/MAR,1990/ABR,1990/MAY,1990/JUN,1990/JUL,1990/AGO,1990/SEP,1990/OCT,1990/NOV,1990/DIC,1991/ENE,1991/FEB,1991/MAR,1991/ABR,1991/MAY,1991/JUN,1991/JUL,1991/AGO,1991/SEP,1991/OCT,1991/NOV,1991/DIC,1992/ENE,1992/FEB,1992/MAR,1992/ABR,1992/MAY,1992/JUN,1992/JUL,1992/AGO,1992/SEP,1992/OCT,1992/NOV,1992/DIC,1993/ENE,1993/FEB,1993/MAR,1993/ABR,1993/MAY,1993/JUN,1993/JUL,1993/AGO,1993/SEP,1993/OCT,1993/NOV,1993/DIC,1994/ENE,1994/FEB,1994/MAR,1994/ABR,1994/MAY,1994/JUN,1994/JUL,1994/AGO,1994/SEP,1994/OCT,1994/NOV,1994/DIC,1995/ENE,1995/FEB,1995/MAR,1995/ABR,1995/MAY,1995/JUN,1995/JUL,1995/AGO,1995/SEP,1995/OCT,1995/NOV,1995/DIC,1996/ENE,1996/FEB,1996/MAR,1996/ABR,1996/MAY,1996/JUN,1996/JUL,1996/AGO,1996/SEP,1996/OCT,1996/NOV,1996/DIC,1997/ENE,1997/FEB,1997/MAR,1997/ABR,1997/MAY,1997/JUN,1997/JUL,1997/AGO,1997/SEP,1997/OCT,1997/NOV,1997/DIC,1998/ENE,1998/FEB,1998/MAR,1998/ABR,1998/MAY,1998/JUN,1998/JUL,1998/AGO,1998/SEP,1998/OCT,1998/NOV,1998/DIC,1999/ENE,1999/FEB,1999/MAR,1999/ABR,1999/MAY,1999/JUN,1999/JUL,1999/AGO,1999/SEP,1999/OCT,1999/NOV,1999/DIC,2000/ENE,2000/FEB,2000/MAR,2000/ABR,2000/MAY,2000/JUN,2000/JUL,2000/AGO,2000/SEP,2000/OCT,2000/NOV,2000/DIC,2001/ENE,2001/FEB,2001/MAR,2001/ABR,2001/MAY,2001/JUN,2001/JUL,2001/AGO,2001/SEP,2001/OCT,2001/NOV,2001/DIC,2002/ENE,2002/FEB,2002/MAR,2002/ABR,2002/MAY,2002/JUN,2002/JUL,2002/AGO,2002/SEP,2002/OCT,2002/NOV,2002/DIC,2003/ENE,2003/FEB,2003/MAR,2003/ABR,2003/MAY,2003/JUN,2003/JUL,2003/AGO,2003/SEP,2003/OCT,2003/NOV,2003/DIC,2004/ENE,2004/FEB,2004/MAR,2004/ABR,2004/MAY,2004/JUN,2004/JUL,2004/AGO,2004/SEP,2004/OCT,2004/NOV,2004/DIC,2005/ENE,2005/FEB,2005/MAR,2005/ABR,2005/MAY,2005/JUN,2005/JUL,2005/AGO,2005/SEP,2005/OCT,2005/NOV,2005/DIC,2006/ENE,2006/FEB,2006/MAR,2006/ABR,2006/MAY,2006/JUN,2006/JUL,2006/AGO,2006/SEP,2006/OCT,2006/NOV,2006/DIC,2007/ENE,2007/FEB,2007/MAR,2007/ABR,2007/MAY,2007/JUN,2007/JUL,2007/AGO,2007/SEP,2007/OCT,2007/NOV,2007/DIC,2008/ENE,2008/FEB,2008/MAR,2008/ABR,2008/MAY,2008/JUN,2008/JUL,2008/AGO,2008/SEP,2008/OCT,2008/NOV,2008/DIC,2009/ENE,2009/FEB,2009/MAR,2009/ABR,2009/MAY,2009/JUN,2009/JUL,2009/AGO,2009/SEP,2009/OCT,2009/NOV,2009/DIC,2010/ENE,2010/FEB,2010/MAR,2010/ABR,2010/MAY,2010/JUN,2010/JUL,2010/AGO,2010/SEP,2010/OCT,2010/NOV,2010/DIC,2011/ENE,2011/FEB,2011/MAR,2011/ABR,2011/MAY,2011/JUN,2011/JUL,2011/AGO,2011/SEP,2011/OCT,2011/NOV,2011/DIC,2012/ENE,2012/FEB,2012/MAR,2012/ABR,2012/MAY,2012/JUN,2012/JUL,2012/AGO,2012/SEP,2012/OCT,2012/NOV,2012/DIC,2013/ENE,2013/FEB,2013/MAR,2013/ABR,2013/MAY,2013/JUN,2013/JUL,2013/AGO,2013/SEP,2013/OCT,2013/NOV,2013/DIC,2014/ENE,2014/FEB,2014/MAR,2014/ABR,2014/MAY,2014/JUN,2014/JUL,2014/AGO,2014/SEP,2014/OCT,2014/NOV,2014/DIC,2015/ENE,2015/FEB,2015/MAR,2015/ABR,2015/MAY,2015/JUN,2015/JUL,2015/AGO,2015/SEP,2015/OCT,2015/NOV,2015/DIC,2016/ENE,2016/FEB,2016/MAR,2016/ABR,2016/MAY,2016/JUN,2016/JUL,2016/AGO,2016/SEP,2016/OCT,2016/NOV,2016/DIC,2017/ENE,2017/FEB,2017/MAR,2017/ABR,2017/MAY,2017/JUN,2017/JUL,2017/AGO,2017/SEP,2017/OCT,2017/NOV,2017/DIC,2018/ENE,2018/FEB,2018/MAR,2018/ABR,2018/MAY,2018/JUN,2018/JUL,2018/AGO,2018/SEP,2018/OCT,2018/NOV,2018/DIC,2019/ENE,2019/FEB,2019/MAR,2019/ABR,2019/MAY,2019/JUN,2019/JUL,2019/AGO,2019/SEP,2019/OCT,2019/NOV,2019/DIC,2020/ENE,2020/FEB,2020/MAR,2020/ABR,2020/MAY,2020/JUN,2020/JUL,2020/AGO,2020/SEP,2020/OCT,2020/NOV,2020/DIC,2021/ENE,2021/FEB,2021/MAR,2021/ABR,2021/MAY,2021/JUN,2021/JUL,2021/AGO,2021/SEP,2021/OCT,2021/NOV,2021/DIC,2022/ENE,2022/FEB,2022/MAR,2022/ABR,2022/MAY,2022/JUN,2022/JUL,2022/AGO,2022/SEP,2022/OCT,2022/NOV,2022/DIC,2023/ENE,2023/FEB,2023/MAR,2023/ABR,2023/MAY,2023/JUN,2023/JUL,2023/AGO,2023/SEP,2023/OCT,2023/NOV,2023/DIC,2024/ENE,2024/FEB,2024/MAR,2024/ABR,2024/MAY,2024/JUN,2024/JUL,2024/AGO,2024/SEP,2024/OCT,2024/NOV,2024/DIC,2025/ENE
    HIDROCARBUROS LIQUIDOS (MBD),262,261.8,270.2,251.5,263.8,275.4,279.8,288.7,287.6,267.5,267.4,270.9,270.7,269.1,281,286.1,293.6,295.3,302.1,304.4,305.2,298.2,299.1,303.8,302.2,300.1,298.9,302.2,310.1,310.9,308.2,317,311.1,304.9,304.7,305.4,307.7,304.8,303,311.5,316.9,320.6,321.9,322.2,318.4,308,322.8,317.6,314.2,310.6,304.4,307.3,309.4,315.8,312.7,321.3,325.4,326.2,323.8,317.5,317.2,316.9,322.5,323.9,327.8,336.7,339.7,333.9,334.1,326.3,302.5,294.8,320.5,328.6,336.4,339.7,337.8,336.7,329.9,291.3,313.2,338,353.4,350.5,346,343.9,350.6,355,354.2,362.2,371.6,377.5,375.1,376.2,377.3,377.9,377,380.7,380.1,382.7,386.5,385.3,389,394.7,395.7,396.4,398.2,396.1,398.9,398,398.5,399,401.1,403.5,411.6,423.7,420.1,421.9,420.9,419.6,421.8,422,423.8,429.3,426.5,431.2,431.6,431.7,427.5,431.3,431.8,430,422.9,423.7,422.2,418.2,424,421.7,424.6,422.3,423.6,427.2,437,442.5,439.5,438.9,443.1,444.8,442.2,440.5,439.9,437,443.3,441.9,441.3,435.9,442.4,440.9,442.6,442,445.7,444.7,453.3,457.6,458.3,453.6,463.7,474.9,475.2,485.5,511,504.4,537.5,566.7,590.4,617.4,635.4,638.9,660.9,668.6,664.1,678.4,665.1,666.1,712,701.6,724.9,723.1,732.4,770.6,778.5,778.7,749.7,793.1,797.6,794.2,793.8,802.8,802.4,804.7,797.7,815.4,813,844.4,882.3,892.7,915.4,936.3,956.9,980.5,998.2,1008.4,1016.5,1034.1,1058.9,1079.8,1097.3,1125.3,1127.9,1139.3,1150.8,1167.3,1204.7,1239.2,1266.9,1296.6,1325.2,1366.4,1390.1,1395.7,1392.8,1396.1,1401.1,1412.2,1437.1,1452.9,1472.2,1510.4,1616,1652.6,1720.6,1722.1,1829.1,1883.6,1908.3,1905.9,2013.7,1999.3,2124.3,2181.9,1901.3,2026.6,2219.2,2119.9,2366.3,2538.3,2545.4,2558.1,2097,2261.3,2476.7,2487.5,2089.6,1981.1,2312.8,2551.2,2542.4,2778.4,2712.4,2788.2,2785.9,2791.1,2827.7,2898.1,2937,3023.4,2976.5,2294.3,2411.1,2667.6,2792.7,2773.5,2658.5,2731.4,2711.4,2617.4,2681.2,2640.3,2628.7,2714.3,2666.5,2781.4,2800.7,2816.3,2728.2,2571.3,2599.4,2563.8,2634.2,2713.7,2539.5,2581.9,2698.8,2703.5,2674,2441.4,2505.7,2679.2,2697.4,2632.3,2672.3,2734.3,2510.2,2121.7,2218.1,2358.4,2527.1,2547,2536.4,2566.6,2371.2,2324.4,2452.3,2569.4,2510.8,2541.6,2522.3,2529.2,2553.9,2530.4,2522.1,2543.7,2556.2,2553,2557.4,2567.6,2561.3,2532.3,2517.4,2492,2523.8,2527.8,2528.3,2524,2283.7,2530.5,2512,2529.4,2525,2497,2536.1,2520.1,2520.3,2519.3,2515.2,2516.9,2521.3,2509.5,2509.1,2468.8,2517.4,2514,2505.2,2505.5,2479.2,2459.1,2479.3,2540.4,2620.3,2637.5,2659.1,2657.6,2661.4,2674.2,2669.5,2652.9,2696.3,2717.9,2688.7,2657.7,2675.7,2683.1,2657.4,2675.1,2650.2,2664.5,2681,2678.3,2658.5,2678.8,2681.7,2686.4,2687.1,2654.3,2638.2,2653.8,2604.2,2611.5,2635.1,2673.5,2672.9,2675.1,2649.2,2649.9,2700,2730.9,2730.1,2745.2,2724.1,2706.5,2686.8,2698.8,2688.4,2673.1,2672,2675.6,2667.1,2683.9,2672.5,2673.4,2680.2,2647.4,2669.5,2668.4,2680.6,2699.4,2706.4,2707.7,2738.7,1899,2555.8,2762.5,2795.8,2844.4,2868.6,2852.2,2874.3,2879.8,2872.4,2830.4,2862.2,2858.3,2859.5,2901.8,2938.6,2968.5,2969.3,2946.9,2988.5,3006.6,3032.8,3079.5,3104.9,3087,3084.5,3055.9,3084.7,3140.7,3157.7,3140.8,3149.1,3049.6,3121.6,3055,2905.7,2791.9,3146.8,3107.3,3143.5,3019.7,3052.9,2893.5,2926.4,2801.2,2919.8,2847.5,2861.5,2765.5,2851.5,2793.3,3031.5,2897.2,2997.9,3040.7,3039.7,3055.5,2876.1,3162.5,3172.9,2860.9,2964.6,3042.7,3087.3,3136.4,3150.7,3007.9,3031.4,3139.6,3184.9,3174.9,3177.4,2992.5,3167.5,3274.3,3252.6,3141.8,3124.9,3177.7,3135.8,3157.7,3144.7,3214.1,3161.7,3257.3,3080.4,3268.9,3329.9,3324,3317.4,3282.1,3319.7,3395.9,3400.4,3426,3417.5,3398.3,3379.8,3454.8,3417.2,3360.1,3367.6,3438.6,3393.8,3435.5,3362.5,3354,3430.8,3451.4,3364.3,3221.9,3351.1,3348.9,3251.6,3409.1,3440.7,3425,3081.5,3413.8,3366.7,3220.8,3310.6,3387.6,3371.6,3310.9,3349.7,3370.1,3328.9,3287.3,3232.1,3251.6,3257.6,3173.1,3163,2978.2,3142.8,3147.6,3182.5,3182.5,3110.4,3205.9,3165.9,2842.9,3136.9,2982.7,2887.8,2931.2,2927.6,2909.1,2838.8,2757.3,2791,2833,2778.4,2758.9,2722.5,2757.3,2710.9,2717,2684.8,2663.3,2652.2,2642.4,2609.1,2518.7,2561.2,2542.4,2599.2,2601.6,2553.2,2592.6,2615.2,2611.9,2596.5,2594.7,2594.8,2547,2574.2,2560.6,2570.9,2571.6,2512.8,2574.8,2585,2557.5,2575.3,2575.3,2557.1,2546.4,2535.4,2554.6,2492.9,2557.5,2532.7,2560.3,2521.5,2547.3,2552.8,2544.5,2546.4,2543,2527.6,2555.4,2554.7,2541.5,2576.8,2564.3,2561.9,2555.3,2515.9,2518.2,2510.1,2518.5,2481.6,2514.1,2522.9,2539.8,2512.7,2517.1,2505.8,2501,2469,2477.9,2489.7,2435.8,2388.1,2414.8,2389.7,2362.7,2362.8,2353.2,2251.5,2331.8,2319.2,2201.5,2227,2246.8,2271.9,2254.9,2271,2278.6,2276.9,2275,2259.9,2215.5,2217.4,2177.4,2176.3,2179.4,2157.8,2143.8,2113.4,2103,2071.6,2034.9,2019.4,2015.3,2017.5,2011.1,2019.4,2007.6,1985.5,1929.9,1731.1,1901.7,1866.3,1874.6,1928.4,1894.1,1863.8,1885.4,1866.9,1846.1,1840.8,1817.2,1825.3,1765.7,1715.8,1728.3,1640.9,1721,1709.1,1694.1,1681.7,1691.7,1701.8,1716.1,1739.3,1690.2,1733.1,1741.9,1760.7,1765.6,1782.9,1761.8,1694.4,1674.5,1665.3,1706.8,1716.4,1698,1705.3,1727.9,1727.3,1746.3,1776.8,1770.7,1779.3,1794.2,1794.8,1751.8,1807.1,1798,1803.9,1806.7,1828.4,1811.9,1834.2,1821.2,1836.3,1844.7,1850.5,1846.2,1847.7,1853.9,1860.4,1879.7,1933,1929.3,1935.4,1963.9,1969,1961.5,1918.9,1943.6,1942.1,1918.7,1911.3,1903.1,1882,1872.4,1864.3,1833.6,1833.7,1840.1,1831.8,1835.6,1822.3,1787.8,1747,1697.3,1673.4
      AGUAS SOMERAS,,0.2,0.4,0.8,1.5,1.4,1.5,2.1,1.5,1.6,1.5,2.7,3.4,3.8,4.6,4.5,6.2,6,9,7,11.2,8,12.1,10.9,9.9,10.9,13.9,15.6,15.4,15.1,14.3,15.1,16.6,16.4,16.6,16.5,15.7,15.8,17.1,17,17.4,15.3,13.7,14.8,14.2,13.9,12.8,11.5,10.5,11.2,11.1,11.2,10.5,10.6,10.9,12.1,12.4,12.4,12.3,12.2,12.6,10.5,10.4,10.6,11.3,12.4,11.8,11.1,11.1,11.1,10.6,10.7,10.3,10.1,9.9,10.1,10.5,10.4,9.7,10.5,11.1,9.8,11.2,10.8,10.6,10.5,10.4,10,9.4,9.3,9.5,9,8.7,8.9,9,9.7,9.6,9.8,9.5,9.4,9.5,9.8,10.3,15.7,17.6,18.9,18.9,19,20,22.4,23.7,25.3,26.1,28,30.8,36.7,36.4,40.1,39.3,37.4,37,37.7,37.8,38.8,37.2,41.8,40.3,41.1,40.7,44.1,43.6,37.3,34.3,33.8,32.7,29.5,34.2,34.2,37.4,34.8,32.7,28.6,28,32.5,32.8,33.9,34.1,34.6,33.7,30.5,31,30.1,28.7,26.1,26.9,25.8,28.7,30.7,31.9,30.9,31.8,31.3,32.5,37.3,38.2,38,41.4,40.4,40.9,41.8,42.7,44.7,43.5,45.6,47.3,48.9,47.3,48,47.6,46.6,48.1,44.9,46.6,49,54.1,53.5,53.9,54.2,55.1,55.9,54,50.6,49.3,45.3,45.7,44.4,43.5,44.9,43.8,43.5,42.1,41.8,40,38.7,38.4,38.1,41.7,43.1,42.2,44.8,47,49.4,50.1,49.5,49.3,48.6,47.3,45.8,44.6,44,45.1,46.4,44.5,44.5,42.9,42.7,41,40.2,40.2,38.9,37.8,36.9,36.5,40.7,53.7,58.3,78.2,119.5,230,271.2,350.3,385.2,494.3,555.4,600,622.3,732.4,723.2,849.9,913.2,649,790.7,991.1,903.8,1145.7,1309.3,1330.5,1356.6,899.9,1061.5,1266.1,1289.6,909.3,801.8,1124.5,1364.7,1382.7,1633,1584.1,1670,1678.5,1738.1,1759.9,1840.2,1892.5,1982,1948,1312,1457.8,1736,1841.6,1789.8,1681.8,1755.2,1740.3,1635.3,1694.7,1661.1,1674.9,1773.2,1714.6,1811,1830.3,1878.5,1815,1668.2,1704.1,1652.7,1714.7,1801.9,1631.4,1666.3,1786,1796.9,1784,1551.4,1611.5,1774.1,1790.1,1704.2,1723.3,1787.9,1630.2,1188.4,1352.3,1509.7,1679.2,1704.9,1699.1,1734.4,1526.9,1490.8,1584.6,1705,1655.4,1687.4,1680.5,1691.6,1710.9,1694.8,1700.8,1716.2,1723.5,1714.9,1719.7,1724.7,1726.6,1706.3,1687.3,1672.6,1709.3,1718.4,1726.1,1726.3,1489.8,1740.9,1737.7,1760.5,1761.5,1731.5,1767.4,1737.9,1743.3,1748.9,1752.8,1764.4,1774.3,1769.6,1763.1,1728,1774.4,1773.7,1764.7,1764.3,1739.1,1723.8,1744.1,1804.8,1875.4,1885.9,1904.4,1903.3,1902.9,1909.9,1904.7,1890.9,1936.3,1952.1,1919,1896.4,1914.8,1927.5,1898,1920.1,1898.5,1909.1,1922.9,1922.1,1916.7,1937.7,1940.9,1950.1,1938.9,1919,1905.4,1923.5,1879.9,1892,1917.1,1954.4,1954.2,1960.4,1933.1,1938.6,1992.8,2024.6,2025.5,2039.3,2021.3,2011.7,1994.7,2017.2,2012.7,2006.9,2009.7,2015.6,2004.1,2016.9,2010.8,2012.6,2022,2016.8,2011,2010.4,2024.4,2043.2,2046.7,2042.8,2057.9,1203.4,1849.6,2048.6,2074.1,2125.1,2149.5,2136.3,2156.1,2160,2154.1,2132.3,2150.8,2141,2146.3,2178.7,2216.5,2246.1,2251.7,2232.9,2274,2301.9,2325.2,2373.9,2394.9,2374.9,2370,2341.1,2372.4,2428.9,2445,2433.2,2449.7,2349.6,2419,2340.8,2196.3,2100.7,2452.4,2417.9,2465.6,2345,2374.4,2217.6,2256.4,2135.5,2255.4,2188,2209.9,2141.9,2217.6,2155.4,2398.4,2271,2371.1,2420,2414.9,2427.6,2256,2549.1,2565.1,2258.9,2355.1,2435.9,2489.2,2543.8,2559.9,2426.8,2455.2,2569,2617.2,2610.3,2614,2428.1,2593.2,2698,2681.3,2577.9,2567,2616.3,2559.6,2589.4,2579.4,2644,2598.5,2700.5,2530.3,2720.1,2769.3,2765.7,2766.4,2738.4,2769.7,2850.9,2856.5,2878.2,2876.5,2858.4,2842.5,2913.9,2874.3,2813.8,2827.3,2900.4,2850.2,2893.1,2814,2807.4,2884.3,2903.3,2820.4,2686.5,2804.5,2797.3,2704.5,2854.5,2870.8,2839.9,2498.8,2835.2,2785.4,2647.8,2735.2,2808.9,2800.1,2741.2,2777.9,2795.3,2757,2719.8,2669,2692.4,2697.6,2620.2,2622.8,2435.7,2590.4,2600.3,2636.1,2628,2567.1,2662.9,2625.4,2309.3,2604.9,2455.7,2391.6,2412.2,2409,2391.3,2325.9,2248.5,2273.2,2304.9,2246.5,2228.2,2190.8,2221,2179.4,2171.9,2140.7,2120.9,2088.1,2073.2,2042.3,1948.8,1986.4,1959.1,2013.8,2015.2,1976.7,2001.2,2020,2013,1993.8,1988.8,1979.5,1928.5,1947.7,1931.3,1941.1,1943.2,1881.1,1937.6,1949.8,1922.1,1939.1,1940.6,1927,1916.2,1902.9,1920,1858.9,1923.1,1901.7,1920.4,1881.5,1908.3,1916.3,1908.7,1915.4,1912.6,1899.1,1927.2,1921.4,1899.1,1924.9,1908.5,1906.5,1915,1889.4,1899.2,1903.1,1918.4,1885.7,1916.7,1921,1930,1905.8,1900.5,1897.6,1896.1,1870.6,1880.6,1886.9,1843,1824.7,1852,1838.5,1844.7,1846.9,1841.9,1746.9,1829.2,1822,1704.8,1733.5,1746.1,1769.4,1751.7,1770.6,1782,1782.5,1784,1764,1722.7,1733.1,1706.6,1710.7,1719.5,1711,1703.8,1681.7,1678.9,1663.1,1634.4,1627,1629.3,1634.7,1632,1643.6,1636,1618.4,1572.4,1380.2,1560.9,1534.1,1539.8,1594.6,1562.8,1535.2,1559.6,1546.4,1524.8,1520.6,1499.9,1510.1,1453.2,1409.3,1417.8,1329.4,1412.6,1399.3,1383.8,1372.3,1380.5,1389.2,1399,1414.1,1366.5,1408.7,1414,1425.8,1422.9,1436.4,1434.2,1403,1362.2,1333.1,1367.8,1378.7,1360.4,1368.3,1384,1381.9,1402.5,1429.1,1421.5,1415.1,1413.7,1400.6,1349.7,1392.8,1378.6,1371.2,1372.3,1374.5,1357.8,1345.9,1331.7,1346.8,1358,1359.5,1362.7,1351.5,1338.6,1314.3,1308.9,1325.3,1314.6,1314.3,1318.7,1320,1312.3,1263.5,1299.1,1292.7,1276.1,1263.2,1262.8,1244.8,1241.4,1234.1,1204.3,1206,1214.4,1210.1,1213.9,1207.6,1181.9,1155.3,1135.3,1108.9
